Station,ABP ,ALT ,AMS ,AMY ,AOC ,ASC ,ASK ,AVI ,AZR ,BAL ,BHD ,BKT ,BME ,BMW ,BRW ,BSC ,CBA ,CGO ,CHR ,CIB ,CMO ,CPT ,CRZ ,DRP ,DSI ,EIC ,GMI ,GOZ ,HBA ,HPB ,HSU ,HUN ,ICE ,IZO ,KCO ,KEY ,KUM ,KZD ,KZM ,LEF ,LLB ,LLN ,LMP ,MBC ,MEX ,MHD ,MID ,MKN ,MLO ,NAT ,NMB ,NWR ,OPW ,OXK ,PAL ,PAO ,PSA ,PTA ,RPB ,SDZ ,SEY ,SGI ,SGP ,SHM ,SMO ,SPO ,STC ,STM ,SUM ,SYO ,TAC ,TAP ,THD ,TIK ,USH ,UTA ,UUM ,WIS ,WLG ,WPC ,ZEP 
2018041410,409386.4688,413141.0625,404255.1563,419152.0313,406303.0313,406691.9063,411592.375,410137.3125,413053.2813,418619.9063,404697.5938,406926.0313,412384.5313,412384.5313,413626.25,412503.9063,413168.875,404415.5938,407666.9688,416259.6875,413612.25,404988.5938,404810.7188,405186.3438,408973,405091.5938,409970.0625,411246.0938,404598.8438,413264.3125,412854.2813,414545.5625,414070.9063,410856.7188,410973.9063,412413.3438,410630.8125,410251.9688,410117.375,414707.8438,415764.5625,409877.9375,411121.9375,413716.4063,410006.4688,413801.1563,411708.6563,406498.125,409970.6563,409571.9688,405696.8438,414929.5625,413028.5625,414238.25,414059.75,405173.0938,404896.0625,414155.125,410589.3438,415535.125,405663.3125,404289.8125,416394.375,413057.5313,406424.7188,404592.0938,413984.5313,413054.9688,413110.0625,404588.6875,417932.0313,419152.0313,412614.5625,417746.5625,405519.0625,413298.9688,414795.375,412492.4375,416822.8438,409732.4375,413039.9375
2018041411,408147.2813,413133.875,404269.7188,419776.8125,406257.9063,406681.4063,411620.125,410117.1563,413027.3125,418508.0313,404850.625,407605.5,412366.6563,412366.6563,413628,412369.6563,413157.4063,404434.4375,407673.2813,415277.0938,413731.1875,404941.5,404803.4063,405190.75,408976.0313,405102.6875,409991,411115.5625,404597.4688,412661.125,412922.875,413334.0313,414030.1563,410842.625,410955.5,412812.8125,410659.9375,410157.5625,410104.5313,414725.4063,415678.8438,409989.1563,411110.0313,413742.625,409911.2188,413138.9063,411719.9063,406409.125,409950.2188,407760.6875,405705.1875,414683.8438,413076.8125,413016.5625,414119.875,405176.3125,404873.8438,414336.9688,410563.625,415801.4688,405653.9375,404305.4063,416323.375,413255.7188,406394.6563,404593.4375,413987.3438,413052.9063,413109.875,404590.3125,416974.5,419776.8125,412627.75,417630.25,405482.8125,413402.75,414650.3438,412404.75,416731.2188,409733.9375,413015.9375
2018041412,407308.0313,413129.4688,404297.4063,420086.5625,406195.5938,406668.5313,411668.25,410105.8125,413009,418460.4688,404982.5625,408184.9375,412354.9688,412354.9688,413626.8438,412311.4063,413122.125,404442.9375,407679.0625,414556.0313,413853.3438,404909.7188,404796.375,405163.8125,408988.5625,405110.4375,409992.6875,411086.3125,404595.5625,412221.375,412984.1875,412241.1875,414017.9063,410829.0938,410940.125,412817.75,410689.75,410139.875,410126.3125,414717.4688,415439.5313,410176.75,411122.0625,413769.9375,409842.9688,412590.5313,411733.75,406239.0938,409937.3125,407115.7813,405705.6563,414425.625,413027.9375,412714.8125,414057.5938,405179.5938,404838.0313,415166.125,410540.5938,416065.2188,405648.4063,404325.9063,416302.875,413428.1563,406367.2813,404594.5313,413979.625,413053.6875,413106.2188,404592.4688,416485.5625,420086.5625,412784.8125,417624.9063,405461.5938,413466.9688,414550.6563,412140.5,416403.8125,409732,412999.1875
2018041413,406914.1875,413125.8125,404310.5313,420446.6563,406143.3438,406649.4375,412091.2188,410102.5938,412997.9063,418460.0625,405091.6875,409049.7813,412343.4688,412343.4688,413625.4063,412331.5625,413017,404459.8125,407682.625,413971.5625,413977.4063,404883.8438,404790.25,405122.9375,409002.375,405119.2188,409987,411075.125,404595.1563,411865.9063,413033.375,411564.5313,413967.0313,410813.8438,410926.3438,412820.2188,410723.9375,410133.0313,410130.75,414521.4688,415117.5,410405.4375,411135.5625,413797.5,409795.625,412278.1563,411744.6563,406072.1875,409930.5313,406765.625,405698.875,414143.7188,413090.6875,412433.5938,414004.8125,405188.2813,404797.8125,415399.9063,410515.1563,416142.0313,405638.125,404363.4375,416313.9063,413568.6875,406342.8125,404595.8438,413965.4688,413059.4688,413108.125,404593.8438,416039.6875,420446.6563,412684.0625,417611.4688,405448.0625,413512.875,414447.75,411907,415978.5938,409731.7813,412998.7188
2018041414,406199.25,413122.7813,404328.4375,420697.7813,406093.7813,406628.0625,411957.8438,410074.5938,412990.8125,418461.25,405185.9688,409978.4063,412332.4063,412332.4063,413623.5625,412652.0313,412946.0625,404481.0313,407688.1875,413550.25,414098.3438,404872.4375,404781.875,405074.1875,409014.7188,405120.1563,409975.7813,411128.7813,404595,411711.8438,413228.1875,411214.7813,413877.4375,410797.5,410910.0313,411035.0938,410765.9688,410134.2813,410181.1563,414437.3125,414647.375,410665.5938,411170.4375,413823.2813,409763,412253.8125,411754.6563,405910.0938,409926.5938,406088.1563,405700.75,413944.7188,413147.3125,412406.125,413998.5625,405195.6563,404744.0938,415219.4688,410465.3438,416135.75,405626.9375,404422.875,415791.625,413657.2188,406318.5313,404597.1563,413949.875,413076,413101.0938,404594.9688,415642.3125,420697.7813,412651,417638.1563,405368.7188,413513.25,414363.5,411875.4063,415560.4688,409729.0625,413000.0313
2018041415,405805.9375,413121.8438,404342.375,421044.5,406047.8438,406606.8438,411948.1875,410046.9688,412986.4063,418381.0938,405268.8125,411124.5625,412326.5938,412326.5938,413621.8125,412854.2188,412869.0625,404503.7188,407693.6563,413295.7813,414165.7813,404874.75,404773.375,405040,409039.9375,405112.2813,409969.0625,411099.7188,404594.4063,411562.6563,413324.1875,410763.6563,413766.75,410782.875,410895.3125,410621.0313,410811.1875,410188.4688,410233.6875,414347.9688,414266.9063,410951.0625,411233.625,413847.4375,409743.8438,412220.9375,411763.6875,405795.0625,409926.0938,405760.375,405702.9688,413816.125,413176.125,412334.6563,413899.0938,405207,404712.125,415221.6875,410429.4375,416097.9375,405616.4688,404504.8125,415698.125,413734.3125,406293.0625,404598.125,413931.0313,413092.625,413100.7188,404595.4375,415373.7188,421044.5,412650.3438,417644.4063,405172.2813,413480.1875,414305.5,411853.3125,415235.8438,409729.4688,412998.8125
2018041416,405578.2188,413123.4688,404355.6563,421632.9063,406001.7188,406586.4063,411904.75,410027.625,412983.3438,418224.0938,405350.375,412431.9688,412316.4375,412316.4375,413620.4688,412953.1875,412834.5625,404521.3438,407701.5,413041.7813,414279.5,404887.25,404765.5,405019.4063,409104.0938,405100.875,409959.0938,411045.0938,404594.5938,411391.3125,413380.6875,410316.8125,413641.4375,410767,410880.9063,410511.2813,410860.625,410292.9688,410269,414263.1875,414232.9375,411266.6563,411313.6563,413871.9063,409734.375,412212.9063,411772.875,405784.5938,409927.875,405398.9688,405720.75,414237.875,413256.25,412245.3125,413883.75,405221.7188,404693.9063,414617.5313,410398.25,416052.9063,405605.9375,404583.9375,415653.6875,413757.4375,406270.4688,404598.9375,413914.1563,413107.3125,413105.4375,404596.0938,415174.1875,421632.9063,412678.3438,417659.25,405104.4375,413382.3438,414274.4688,411879.9063,414985,409728.25,412997.1563
2018041417,405487.875,413126.3125,404370.4063,421936.375,405961.1875,406564.3438,411885.3438,409997.625,412983.6563,418023.1875,405429.3438,413430.0625,412304.0313,412304.0313,413619.6875,413725.9688,412738.4688,404536.9375,407715.0625,413035.75,414181.8125,405002.4688,404754.4375,405007.875,409284.875,405081.125,409950.9063,411104.5625,404595.625,411720.9063,412555.4375,410912.0625,413574.2188,410752.9063,410869.25,410236.9063,410910.75,410425.625,410289.9063,414133.6875,413576.3438,411609.75,411383.3438,413893.875,409735.1563,412446.9375,411778.8438,405793.1563,409932.7188,405234.7813,405752.375,413682.625,412799.875,412372.0938,413976.4688,405236.625,404682.5938,411851.0938,410362.75,415993.0938,405595.4063,404635.9375,414954.125,413740.6563,406240.1875,404599.8125,413897.5938,413128.9063,413109.8125,404596.0938,415411.125,421936.375,412076.0938,417643.75,404969.2188,413131,414278.2813,412250.7813,414724.9063,409727.7813,412998.7188
2018041418,405437.125,413133.625,404382.9688,422478.5625,405927.125,406539.5938,411877.2813,409975.5313,412984.3125,417810.25,405489.4688,414315.4688,412291.625,412291.625,413617.7188,413975.6875,412609.8438,404547.2813,407729.7813,412933.625,413990.5313,405072.9375,404745.0625,405004.4375,409678.875,405059.3438,409944.2188,411084.4688,404596.4375,412105.5938,411980.4688,411847.1563,413459.4063,410738.7188,410858.9375,410115,410956.75,410586.2188,410300.25,413945.4375,413375.5625,412006.9063,411428.0938,413912.625,409740.9375,412661.5625,411781.3125,405804,409944.875,405098.75,405786.5938,413422.7188,412381.4688,412445.6875,413976.6563,405251.4375,404676.6875,410212.5,410334.5938,415978.8438,405582.9688,404708.9688,414693.4688,413699.9688,406217.4688,404600.7813,413881.5938,413143.1563,413114.4063,404596.8125,415534.0625,422478.5625,411738.9375,417575.625,404901.1875,412947.75,414291.875,412550.4688,414447.125,409728.3125,413005.375
2018041419,405410.3438,413145.4063,404394.6563,423174.4688,405897.375,406512.2188,411869.2813,409950.5625,412985.8438,417605.125,405544.4688,414854,412275.25,412275.25,413614.7813,414377.5938,412414.3438,404551.9063,407743.5938,412890.125,413601.2813,405114.125,404741.5938,405001.5,410350.0938,405035.1563,409935.0938,411061.4375,404596.8438,412496.0313,411546.2813,412907.5938,413360.375,410724.375,410852.8125,410016.2813,410994.4688,410748.3438,410323.2813,413819.9063,413232.7813,412456.8125,411526.9688,413923.125,409756.9375,412837.9375,411779.8438,405850.3438,409959.5313,405013.5625,405815.5625,413111.6563,412069.9688,412472.75,414026.4688,405265.2188,404680.1875,409302.7813,410312.3125,415977.0313,405569.75,404789.5313,414445.9375,413653.0938,406190.0938,404601.0625,413864,413157.7188,413120.2188,404596.7813,415621.8125,423174.4688,411441.8125,417451.7813,404855.0313,412744.3438,414315.875,412926.75,414163.0313,409725.0313,413021.5
2018041420,405854.0625,413160.8438,404407,423758.3125,405878.875,406484.9063,411873.7188,409951.125,412983.7813,417419.875,405550.6563,415159.6563,412254.3125,412254.3125,413593.1563,414597.9375,412218.9688,404546.8438,407761.5625,413657.5938,412692.7813,405147.4688,404746.375,404987.5313,411343.8438,405003.875,409971.1563,411108.1875,404597.7813,413537.7813,410158.6563,415603.6875,413286.4375,410711.1875,410842.0313,409993.25,411033.7188,410897.75,410358.625,413708.4063,413084.75,412901.0938,411659.375,413940.375,409808.0625,413411.6563,411785.2813,405896.6563,409972.25,405631.75,405842.5938,412866.5625,411664.9063,412494.375,414064.9688,405278.75,404699.0313,406741.375,410311.125,416009.2813,405559.0938,404858.2813,414372.8438,413593.7813,406159.875,404601.5938,413845.7813,413159.1875,413125.875,404597.375,416050.8125,423758.3125,410723.0313,417281.5,404779.0313,412474.5625,414332.9688,413214.4063,413888.9375,409726.4063,413033.875
2018041421,406133.3438,413179.0938,404425.4063,424526.3438,405865.125,406457.0625,411888.125,409945.75,412984,417288.1563,405594.9063,415361.6563,412234.0938,412234.0938,413583.5625,414695.3125,412083.9688,404536.2813,407780.125,414185.7813,411979.9688,405169.625,404760.0313,404958.2813,412629.9375,404974.7188,409980.7188,411143.6875,404598.875,413923.7188,409906.125,417292.5,413182.9688,410700.5938,410831.7188,409944.125,411065.9063,411032.75,410406.8125,413617.4688,413000.8125,413347.375,411813.75,413951.25,410132.75,413711.5938,411788,405895.7813,409988.25,406045.8125,405862.0625,412775.5938,411339.2813,412520.25,414114.1563,405288.375,404722.5938,405506.2813,410304.2813,415989.9688,405549.5313,404917.5625,414286.875,413526.125,406127.125,404601.8125,413824.6563,413155.0938,413129.2188,404598,415816.4688,424526.3438,410335.8438,417081.5313,404764.7813,412304.8125,414337.875,413520.4063,413653.5625,409729.0625,413047.2813
2018041422,406449.3125,413199.8438,404446.8125,425033.2188,405858.4688,406429.1875,411915.75,409941.7188,412984.5,417212.7188,405687.8438,415357.7813,412212.5313,412212.5313,413574.0938,414704.125,411905.75,404525.625,407788.7813,414563.4063,411437.75,405196.625,404777.9063,404912.4063,413971.0625,404954.5,409899.9063,411195.6875,404599.3438,413837.5,408990.0313,418924.25,413082,410693.375,410822.4063,409892.9375,411080.4688,411166.4063,410462.8438,413550.9063,412936.4375,413816.3125,411992.9688,413957.5938,410043.875,413923.8438,411788.9375,405930.6875,410003.0938,406415.4063,405878.4688,412732.4063,411088.25,412557.0938,414148.1875,405295.9688,404746.2188,404951.2813,410291.8125,415955.7188,405536.5938,404979.0313,414069.5938,413443.9688,406090.1875,404601.6875,413801.7188,413147.4063,413142.75,404598.4063,415779.125,425033.2188,410102.4688,416890.3125,404743.6563,412050.1563,414332.4375,413721.9375,413465.9688,409724.4375,413057.2813
2018041423,407009,413222.375,404500.6875,427463.0313,405852.8125,406397.5,411951.0313,409967.4063,412987.7188,417180.4688,405493.0938,415303.5313,412190.0625,412190.0625,413543.0938,414676.2813,411815.8438,404460.5,407790.4688,414770.7188,410869.2188,405215.4375,404803.0938,404854.125,415307.8125,404938.5313,409832.5313,411255.625,404599.375,413720.4375,408793.5625,420581.0625,413029.625,410690.5,410813.9375,410220.625,411093.75,411292.5625,410525.3125,413561.3438,413041,414283.125,412164.4375,413959.4375,409921.9063,414040.0625,411800.0938,406006.2813,410017.5,407245.6875,405900.6875,412804.1563,411076.6875,412597.5,414157.9063,405303.2813,404784.5,405654.3438,410293.25,415797.3125,405523.1563,405000.8125,414297.2188,413357.6563,406054.8125,404601.6563,413772.7813,413136.7813,413143.0313,404598.4063,415834.3438,427463.0313,410200.625,416675.2188,404972.8125,411926.9688,414310.5938,413967.625,413308.4375,409721.5938,413074.875
2018041500,407336.4375,413243.25,404525.7188,424154.875,405848.5938,406364.1875,411995.625,409981.9063,412986.0938,417156.125,405306.0313,415258.0313,412167.6563,412167.6563,413509.5625,414601.4375,411763.9375,404482.1563,407783.8125,414976.3438,410510.0313,405228.25,404827.8438,404783.7813,416474.9063,404934.25,409768.8125,411328.1875,404599.9063,413808.0938,409373.5625,419936.125,412965.75,410692.5625,410808.0938,410376.625,411103.9688,411421.5313,410641.875,413589.375,413127.7813,414713.8438,412401.2188,413951.25,409907.6563,414051.3438,411806.6875,406114.8438,410030.7813,407496.7188,405918.0938,412876.5625,411163.5313,412625.5938,414133.4063,405312.7813,404808.5938,406016.5625,410283.125,415926.7813,405514.9688,405015.4688,414310.25,413279.7813,406020.1563,404601.6875,413755.125,413127.0938,413143.7813,404598.5,415974.25,424154.875,409931.8125,416490.5625,405212.5625,411740.1563,414278.4375,414114.2813,413164.8125,409721.25,413082.0313
2018041501,407679.9375,413265.25,404553.25,423922.1875,405847.375,406337.2188,412052.4063,410002.7813,412986.25,417102.2188,405114.9688,415409.0938,412129.6875,412129.6875,413510.125,414482.8438,411735.5625,404507.9375,407778.375,415147.25,410014.2188,405237.2188,404862.75,404701.9375,417313.6563,404933.8438,409753.625,411416.4063,404600.1875,414035.875,408930.25,418028.4375,412896.0625,410697,410799.75,410604.3438,411111.8438,411560.1875,410851.4063,413625.9375,413232.8125,415067.5938,412668.4688,413938.0625,409914.3438,414006.75,411814.625,406249,410050.4375,407707.8438,405935,412942.6875,411272.25,412647.25,414164.25,405318.875,404817.5,406280.3125,410266.6563,415503.125,405504.4063,405029.5938,414240.25,413183,406015.6563,404601.5625,413717.5313,413108.25,413143.7813,404598.4375,416168.6875,423922.1875,409815.5938,416334.25,405455,411594.4375,414260.125,414278.5625,413024.375,409723.75,413095.9375
2018041502,407911.5,413284.0313,404579.3125,422656.75,405849.25,406308.2813,412118.7813,410015.2188,412989.4375,417013.3438,404937.9063,416604.9688,412111.9375,412111.9375,413500.1563,414379.9375,411739.625,404456.5313,407766.9063,415281.4063,410555.9375,405243.0625,404894.5938,404607.1563,417954,404939.875,409644.125,411518.4688,404599.3438,414266.4063,410260.4375,417526.6563,412822.2188,410703.25,410792.875,410875,411118.4688,411707.125,411132.25,413709.375,413693.625,415299.3125,412921.8125,413918.5938,409883.5313,413962.8125,411819.8438,406360.9063,410032.1875,407890.625,405951.4688,413067.4063,411549.75,412702.3125,414197.5313,405329.3438,404808.9375,409432.0625,410246,415167.2188,405492.9688,405006.3125,414822.2813,413138.4688,405982.0938,404601.3125,413676.1563,413092.6563,413143.125,404598.9375,416683.9063,422656.75,410542.5313,416131.0313,405633.125,411553.9688,414140.875,414322.4688,412901.2813,409728.0625,413099.875
2018041503,408057.3438,413300,404604.3438,421595.3125,405847,406297.75,412184.875,410023.625,412989.1563,416931.8438,404785.5,414803.9688,412092.5313,412092.5313,413483,414321.7188,411725.25,404466.9688,407757.625,415448.0313,411067.5,405264.5625,404917.875,404503.0938,418376,404957,409578.25,411637,404599.7188,414653.5625,410806.0313,417473.2188,412786,410708.4375,410788.3125,410984,411121.5625,411845.625,411404.4375,413838.4063,414233.0313,415482.2813,413139.9375,413881.7188,409845.2813,413907.4688,411826.7188,406399.4063,410024.375,407952.6563,405958.8125,413198.2188,411809.0938,412722.75,414229.75,405332.3125,404779.1563,410719.0938,410224.9688,414941.1875,405480.9688,404994.1875,415038.625,413134.8125,405919.8438,404600.9688,413628.4688,413120.875,413143.375,404598.5938,416684.7188,421595.3125,410918.4688,415915.6875,405692.7813,411658.6875,414026.7813,414363.5,412742.75,409738.375,413104.4375
2018041504,408561.5938,413314.2188,404626.0313,420467.1875,405848.0313,406270.375,412241.1563,410031.2813,412988.1875,416910.2188,404685.8438,413364.75,412070.4688,412070.4688,413483.25,414301.5938,411708.7188,404491.1875,407742.6875,415649.2813,411449.5625,405277.625,404930.0938,404391.5625,418314.0938,404973.6875,409515.4688,411777.5938,404599.2813,415324.3438,411156.3125,417607.5625,412720.0313,410711.0625,410778.7188,410985.8125,411124.25,411943.8125,411636.2813,414092.3438,414583.6563,415716.5,413237.75,413826.7813,409819,413895.5,411832.1875,406413.4688,410006.9375,408206.8125,405950.3438,413236.1875,412021.3125,412784.7188,414262.25,405339.7813,404780.875,411303.4375,410200.9063,414742.7813,405471.375,404980.5313,415144.4375,413148.5,405915.7188,404600.5313,413573.8438,413115.3125,413141.25,404599.0625,417295.875,420467.1875,411167.9375,415713.5625,405643.9375,411809.5938,413902.4063,414390.0313,412430.6875,409755.25,413107.7188
2018041505,408779.5938,413327.7813,404618.5938,419926.1563,405854.9063,406242.4063,412290.6875,410035.0938,412988.7188,416945.125,404891.9063,411522.8438,412045.5625,412045.5625,413460.7813,413940.7813,411725.8438,404582.125,407724.0625,415880.7813,412082.5313,405286,404931.8438,404282.4375,418546.1563,404986.4063,409540.2813,411906.4063,404599.0938,415746.9375,411699.9063,417402.5938,412684.4375,410710.8125,410773.3125,410941,411124.25,411887.0625,411813.5,414156.4375,415004.0625,415901.4688,413249.6875,413752.75,409808.875,413907.8125,411839.5313,406444,409989.2813,408324.8438,405933.25,413291.0313,412328.0625,412857.7813,414290.5313,405349.6563,404776.6563,412793.8125,410181.0313,414479.3438,405472.875,404961.25,415168.2188,413175.375,405891.5625,404600.1875,413521.3125,413080.0938,413140.7188,404598.9063,417619.0313,419926.1563,411695.7813,415574.5938,405566.3125,412024.6563,413750.9375,414269.9063,412136.7813,409772.25,413098.9063
2018041506,409505.4063,413343.9063,404629.375,419377.8438,405860.0938,406214.5313,412333.3438,410032.7188,412986.3125,416960.9063,405052.8125,410369.7813,412025.375,412025.375,413438.3125,413734.25,411727.7188,404594.3438,407698.8125,416279.9688,413279.2813,405299.9063,404937.8438,404192,418741,404997.625,409570.5625,412087.25,404599.25,416229.3438,412034.1563,417204.4688,412687.25,410707.8125,410766.1563,410936.3438,411126.6875,411651.3438,411942.9375,414445.25,415203.875,415902.0313,413165.8125,413662,409795.375,413938.5625,411844.3438,406480.375,409977.3438,408439.6563,405932.7813,413330.9063,412588.4375,412958.8125,414307.3125,405359.25,404794.5938,413027.8438,410159.0313,414234.4688,405475.8125,404946.6563,415183.2813,413186.4063,405862.2813,404599.7188,413479.6563,413068.875,413139.3125,404598.4688,417809.125,419377.8438,412036.625,415464.125,405474.5,412202.9688,413671.5,414164,411943,409786.2188,413077.9375
2018041507,409806.5,413358.25,404650.625,418857.9688,405862.5938,406185.9063,412366.875,410034.9375,412980.4375,417033.0313,405225.4375,409230.1563,412000.5313,412000.5313,413420.3438,413606.7188,411723.5313,404605.2188,407670.0313,416126.4688,413145.25,405315.875,404928.9688,404133.2188,419137.4375,404995.375,409605.6563,412306.4688,404599.5938,416926.875,412224.4375,418224.5938,412694.875,410704,410747.6875,410942.9375,411124.75,411692.9375,411976.7188,414581.4688,415642.4688,416209.9063,413036.5,413572.3438,409778.5313,413981.5313,411845.5,406522.1875,409976.8438,408752.25,405903.0938,413334.0938,412676.7188,413094.375,414319.375,405373.5313,404797.1563,413243.9375,410143.2188,413961.7188,405476.5313,404928.4063,415194.25,413205.5,405833.0625,404599.4688,413437.625,413080.375,413135.25,404597.6875,417861.1875,418857.9688,412228,415366.1875,405402.5,412344.8438,413592.0313,414083.375,411822.3438,409792.2188,413048.4063
2018041508,410035.9375,413372.75,404675.3125,418805.9063,405864.0625,406155.8125,412393.75,410026.5,412977.9063,417034.875,405596.7813,408824.6563,411980.0938,411980.0938,413385.875,412714.0625,411749.5938,404704.5313,407643.5625,416982.6875,415032.5,405225.625,404905.5625,404114.7188,419148.1563,404990.5,409673.4375,412357.9063,404599.5938,416158.5938,412400.75,415945.9688,412711.3125,410699.2813,410738.5938,410934.2188,411120.4375,411770.2813,411810.0625,414640.7188,416012.9063,416809.5313,412861.125,413494.6563,409765.6875,413842.9688,411847.6563,406572.125,409990.9688,408917.4063,405864.8125,413289.6875,412866.8438,413280.2813,414354.7188,405390.2188,404806.6875,413447.9688,410124.6875,413984.5,405483.5,404899.4063,415165.4375,413204.25,405804.6563,404599.0938,413395.7188,413081.8125,413132.625,404596.0313,417034.375,418805.9063,412365.4063,415285.8438,405314.0938,412430.9688,413530.9688,413836.25,411727.8125,409789.0938,413012.1875
2018041509,410244.5313,413386.6875,404696.1875,418589.9063,405863.5,406129.2188,412398.3125,410017.4375,412973.2188,416938.25,405922.7813,408403.6875,411955.5,411955.5,413344.6563,412435.4375,411759.0625,404748.75,407596.5938,417124.1875,416309.1875,405191.125,404875.2188,404141.6875,418940.7813,404984.6875,409720.625,412474.8125,404599.7188,415378.3125,413308.0938,414885.4375,412740.5,410692.5625,410730.7188,410950.0938,411119.0938,411837.1563,411789.3125,414785.9688,416538.3125,417005.2188,412706.4688,413424.5313,409755.3125,414079.0938,411849.5313,406691.6563,410038.375,409047.7813,405674.125,413187.2188,412988.4063,413441.4375,414353.8125,405410.5,404776.7813,413621.5938,410110.6875,414063.75,405489.625,404863.9375,415195.0313,413208.5,405779.0313,404598.875,413357.875,413085.75,413127.5625,404594.9375,416520.2188,418589.9063,412469.0313,415199.5,405211.3125,412434.4375,413423.6563,413596.4375,411671.7813,409742.5313,412974.75
2018041510,410432.8125,413403.7813,404716.8438,418854.8438,405861.1563,406091.5938,412393.1563,410003.9375,412961.625,416837.9688,406160.25,408016,411934.625,411934.625,413303.6875,412376.5625,411757.625,404783.6563,407560.8438,417099.5938,417234.875,405178.75,404832.9063,404211.4375,418245.0938,404972.8125,409758.9375,412612.4063,404600.0625,415043.25,413743.0625,414013.25,412782.625,410685.8438,410719.6875,410981.6563,411115.125,411887.2813,411657.0625,414717.0938,416822,416870.1563,412573.5938,413358.3125,409742.5,414089.2188,411848.1875,406895.5938,410098.4063,409471.5625,405651.75,413074.5,413196.2813,413557.1563,414356.0938,405440.6563,404720.625,413774.6563,410097.75,414299.6563,405496.3438,404808.8125,415244.2813,413218.2188,405767.25,404598.2813,413321.4063,413090.6563,413121.8125,404592.8125,415976.625,418854.8438,412537.8438,415097.4375,405092.25,412286.9688,413329.2813,412917.9375,411626.8438,409697.25,412940.375
2018041511,408495.25,413422.6563,404738.1875,419109.1875,405859.2813,406059.1875,412389.625,409990.5,412945.125,416653.3125,406286.625,408810.9063,411927.5625,411927.5625,413263.125,412135.1563,411743.9063,404836.75,407521.625,416743.2813,417803.625,405111.3125,404774.5625,404320.625,417862.625,404963.1875,409806.0625,412449.3125,404601,413890.4375,413471.5,412200.5313,412812.9688,410680.0625,410716.4063,411015.7813,411106.125,411913.9063,411706.0625,414988.25,417019.6875,416639.4688,412476.8438,413280.8438,409730.2188,413238.25,411843.0938,407071.5938,410163.8438,407484.1563,405627,412952.75,413152.75,412826.3125,414361.4375,405474.7813,404665.6875,413922,410077.1563,415420.4375,405494.375,404745.9063,415266.0625,413235.1875,405770,404598.0313,413300.625,413094.5,413116.0938,404589.8438,415228.5938,419109.1875,412600.4063,414973.1875,404966.7813,411986.75,413279.2813,412376.8125,411629.5938,409650.5625,412908.5
2018041512,406923.2813,413438.6563,404754.3125,419511.4063,405854.4375,406032.625,412442.7188,409978.0313,412915.5625,416448.4688,406338.9375,409524.3125,411912.75,411912.75,413223.4688,412020.6875,411723.625,404896.7188,407500.9375,416112.4063,418185.5313,405082.8438,404722.4375,404437.8125,417583.4688,404951.6563,409843.2188,412427.8125,404602.2188,413069.5,413365.4063,411241.2188,412864.8125,410676.7813,410707.875,411063.1563,411097.3438,411938.75,411891.625,415099.5,417191.8125,416416.6875,412423.75,413216.7813,409722.0313,412673.5,411826.4063,407243.5938,410207.625,406825.1563,405612.4375,412823.0625,413226.7813,412284.4375,414369.9375,405509.8438,404646.5,414039.2813,410062.3438,416827.2813,405498.3125,404668.4063,415288.5938,413247.5625,405775.5625,404597.4688,413297.5625,413090.0313,413109.2813,404587.0938,414682.5,419511.4063,412633.4063,414835.9063,404856.125,411712.875,413282.1875,412127.8125,411635.5625,409617.0313,412874.3438
2018041513,406491.9063,413450.7188,404757.7188,419803.25,405862.9688,406006.0313,412478.25,409967.5313,412874.8438,416240.3125,406314.9375,410016.875,411898.75,411898.75,413183.9375,411980.8438,411703.4063,404923.25,407479.0938,415558.8438,418415.6563,405011.2188,404671.2188,404549.6875,417418.125,404938.6875,409868.5,412440.4375,404603.3438,412773.6563,413230.1875,410594.7188,412941.8125,410674.0625,410706.125,411149.4375,411093.8125,411970.5,411912.1875,414986.1563,417324.25,416169.625,412396.5625,413165.8438,409718.5938,412293.0313,411813.6875,407271.9063,410237.375,406440,405599.0938,412685.5,413542.5,411897.375,414382.3438,405549.4375,404643.1875,414103.1875,410046.8438,418226.7188,405498.4688,404623.1875,415305.8125,413273.6563,405786.2813,404596.75,413297.7813,413082.5313,413110.1875,404584.625,414250.9688,419803.25,412650.875,414722.7813,404736.375,411529.5625,413268.875,411975.1875,411636.6563,409603.1563,412844.875
2018041514,405869.375,413458.9375,404760.0625,420151.75,405854.5625,405985.25,412555.7813,409932.7813,412834.9375,416045.0625,406261.0938,410305.6563,411886.3125,411886.3125,413141.9063,412270.3125,411726.875,404938.625,407452.0938,414650.0313,417626.7188,405066.7813,404628.625,404639.5625,417367.875,404929.0625,409890.3438,412492.5625,404604.7813,412612,413117.7813,410372.9688,413015.4375,410670.9375,410698.7813,410564.8438,411094.7813,412026.25,411914.2188,414910.9375,417244.875,415937.9688,412386.1875,413141.7188,409715.5938,411998.5,411803.9375,407067.8125,410266.2188,405572.75,405595.625,412530.125,413523.9688,411713.4688,414529.6875,405576.3125,404659.875,413912,410013.4688,419351.8125,405490.0313,404579.3125,414671.625,413307.125,405798.375,404596.25,413294.25,413072.5625,413106.9688,404582.4375,413994.5313,420151.75,412646.5938,414623.5,404611.625,411439.4688,413264.125,411918.9688,411631.125,409606.125,412816.125
