,0
0,409.74936760887084
1,411.06813834821435
2,411.3803911411292
3,412.06247084583305
4,412.0367774919353
5,410.7889522124997
6,408.133224625
7,405.82910881854855
8,405.4111267416666
9,406.02856899193534
10,408.1886569500003
11,411.4633803603241
