,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
42,390.8300132025033,40.726200103759766,-97.30760192871094,4188.56005859375,390.5925,40.726200103759766,-97.30760192871094,"['3833.2', '4614.2']",2010-06-21 18:27:20
43,390.73999505490065,40.86159896850586,-97.19349670410156,3252.830078125,390.90518,40.86159896850586,-97.19349670410156,"['3188.9', '3833.2']",2010-06-21 18:33:37
44,391.2599931936711,40.7327995300293,-97.13469696044922,2259.47998046875,392.01968,40.7327995300293,-97.13469696044922,"['2193.1', '2642.1']",2010-06-21 18:36:42
45,389.93998896330595,40.82590103149414,-97.21440124511719,8157.35986328125,389.46716,40.82590103149414,-97.21440124511719,"['8011.5', '9612.6']",2010-07-22 18:56:17
46,391.25001057982445,40.788700103759766,-97.20760345458984,6459.31982421875,389.24176,40.788700103759766,-97.20760345458984,"['5531.9', '6664.3']",2010-07-22 19:03:10
47,391.1500098183751,40.80830001831055,-97.0718994140625,5518.39990234375,389.0873,40.80830001831055,-97.0718994140625,"['4614.2', '5531.9']",2010-07-22 19:06:22
48,391.0899977199733,40.75740051269531,-97.2405014038086,4228.7998046875,388.82568,40.75740051269531,-97.2405014038086,"['3833.2', '4614.2']",2010-07-22 19:10:02
49,388.47001269459724,40.783199310302734,-97.11080169677734,3251.909912109375,388.56284,40.783199310302734,-97.11080169677734,"['3188.9', '3833.2']",2010-07-22 19:16:56
50,388.1299926433712,40.81719970703125,-97.24040222167969,8078.72021484375,387.62338,40.81719970703125,-97.24040222167969,"['8011.5', '9612.6']",2010-08-16 18:10:58
51,387.5399997923523,40.810699462890625,-97.24099731445312,6469.990234375,387.1262,40.810699462890625,-97.24099731445312,"['5531.9', '6664.3']",2010-08-16 18:17:14
52,387.2399975080043,40.808998107910156,-97.04039764404297,5426.66015625,386.85175,40.808998107910156,-97.04039764404297,"['4614.2', '5531.9']",2010-08-16 18:21:37
53,384.5799947157502,40.769901275634766,-97.15570068359375,4152.89990234375,386.87265,40.769901275634766,-97.15570068359375,"['3833.2', '4614.2']",2010-08-16 18:26:04
54,382.099999114871,40.80390167236328,-97.18090057373047,2230.219970703125,384.81256,40.80390167236328,-97.18090057373047,"['2193.1', '2642.1']",2010-08-16 18:35:30
55,382.55000254139304,40.81290054321289,-97.19400024414062,1585.8699951171875,384.52267,40.81290054321289,-97.19400024414062,"['1509.7', '1822.1']",2010-08-16 18:39:31
56,367.61999945156276,40.81610107421875,-97.17369842529297,671.1699829101562,383.88852,40.81610107421875,-97.17369842529297,"['572.53', '689.69']",2010-08-16 18:44:00
57,386.6199986077845,40.815399169921875,-97.21369934082031,8088.169921875,387.1825,40.815399169921875,-97.21369934082031,"['8011.5', '9612.6']",2010-09-13 17:08:04
58,386.93001260980964,40.82659912109375,-97.15609741210938,6468.47021484375,387.13293,40.82659912109375,-97.15609741210938,"['5531.9', '6664.3']",2010-09-13 17:13:46
59,384.149985620752,40.79290008544922,-97.11299896240234,5451.35009765625,387.11563,40.79290008544922,-97.11299896240234,"['4614.2', '5531.9']",2010-09-13 17:17:39
60,388.42999492771924,40.71630096435547,-97.28710174560547,4179.419921875,387.07623,40.71630096435547,-97.28710174560547,"['3833.2', '4614.2']",2010-09-13 17:21:41
61,391.3099935743958,40.820899963378906,-97.26260375976562,3225.090087890625,387.16394,40.820899963378906,-97.26260375976562,"['3188.9', '3833.2']",2010-09-13 17:26:46
62,387.80999602749944,40.777099609375,-97.15959930419922,2243.02001953125,387.24677,40.777099609375,-97.15959930419922,"['2193.1', '2642.1']",2010-09-13 17:29:55
63,388.79000931046903,40.74420166015625,-97.34940338134766,7774.52978515625,388.74112,40.74420166015625,-97.34940338134766,"['6664.3', '8011.5']",2010-10-11 19:48:56
64,389.51000897213817,40.829200744628906,-97.27079772949219,6170.3701171875,389.28882,40.829200744628906,-97.27079772949219,"['5531.9', '6664.3']",2010-10-11 19:57:42
65,389.48998553678393,40.73910140991211,-97.10449981689453,5287.97998046875,389.73248,40.73910140991211,-97.10449981689453,"['4614.2', '5531.9']",2010-10-11 20:01:44
66,389.5800036843866,40.756099700927734,-97.24089813232422,4088.889892578125,389.7659,40.756099700927734,-97.24089813232422,"['3833.2', '4614.2']",2010-10-11 20:07:09
67,388.3499884977937,40.76060104370117,-97.22270202636719,3108.35009765625,391.23108,40.76060104370117,-97.22270202636719,"['2642.1', '3188.9']",2010-10-11 20:12:45
68,388.0599979311228,40.84189987182617,-97.14569854736328,2174.75,391.28406,40.84189987182617,-97.14569854736328,"['1822.1', '2193.1']",2010-10-11 20:16:08
69,392.99001218751073,40.75680160522461,-97.17649841308594,1567.280029296875,391.3015,40.75680160522461,-97.17649841308594,"['1509.7', '1822.1']",2010-10-11 20:19:58
70,395.1599937863648,40.80799865722656,-97.20189666748047,1088.43994140625,391.3213,40.80799865722656,-97.20189666748047,"['1021.6', '1255.9']",2010-10-11 20:22:34
71,394.5200005546212,40.79710006713867,-97.16629791259766,634.2899780273438,391.3303,40.79710006713867,-97.16629791259766,"['572.53', '689.69']",2010-10-11 20:25:51
72,390.2500029653311,40.779701232910156,-97.25969696044922,7514.5400390625,390.88806,40.779701232910156,-97.25969696044922,"['6664.3', '8011.5']",2010-11-16 16:22:01
73,391.18999848142266,40.8296012878418,-97.15840148925781,5984.43994140625,390.94702,40.8296012878418,-97.15840148925781,"['5531.9', '6664.3']",2010-11-16 16:27:20
74,391.4500121027231,40.79249954223633,-97.1436996459961,5107.22998046875,390.9534,40.79249954223633,-97.1436996459961,"['4614.2', '5531.9']",2010-11-16 16:31:06
