2018010102,415.9661865,414.1499023,413.4393311,411.0666504,409.0616455,408.307251,408.0455322,407.9385986,407.8527832,407.7530518,407.6765137,407.6496582,407.6234131,407.5736084,407.5267334,407.4605713,407.3918457,407.3203125,407.2176514,407.0334473,406.4703369,405.611084,404.7279053,404.2313232,404.1673584,402.9468994,400.5179443,400.2839355,397.5428467,395.1749268,394.6448975,393.5770264,392.7888184,392.6318359
2018010105,417.6507568,414.6810303,413.1761475,410.3988037,408.8760986,408.2324219,408,407.9052734,407.8092041,407.6998291,407.6346436,407.6247559,407.6173096,407.6018066,407.5650635,407.5102539,407.4628906,407.3847656,407.2583008,406.994873,406.3640137,405.4940186,404.6361084,404.1972656,404.1411133,402.8388672,400.435791,400.0958252,397.4863281,395.1220703,394.5911865,393.619873,392.7338867,392.6062012
2018010108,418.7335205,415.1807861,412.6986084,409.9632568,408.7324219,408.1223145,407.9206543,407.8535156,407.7786865,407.7062988,407.6621094,407.6450195,407.637207,407.6306152,407.6053467,407.5922852,407.5941162,407.4953613,407.3133545,406.9873047,406.3706055,405.4429932,404.5704346,404.1800537,404.1256104,402.9586182,400.5073242,399.9379883,397.512085,395.0733643,394.5578613,393.6557617,392.7093506,392.597168
2018010111,419.6756592,415.5305176,412.0303955,409.6463623,408.5948486,408.0106201,407.8413086,407.8133545,407.7701416,407.7215576,407.6844482,407.6715088,407.6906738,407.7119141,407.7207031,407.7692871,407.8273926,407.7513428,407.4729004,407.0123291,406.4102783,405.4615479,404.5375977,404.1784668,404.1325684,403.1955566,400.7127686,399.8809814,397.5662842,395.0323486,394.5533447,393.7131348,392.7188721,392.6030273
2018010114,420.5941162,415.6882324,411.4520264,409.3868408,408.4571533,407.9625244,407.7918701,407.7854004,407.7657471,407.7650146,407.8258057,407.9173584,407.9807129,407.9830322,407.9772949,407.9938965,407.9840088,407.8741455,407.5788574,406.9274902,406.2263184,405.395752,404.5599365,404.1953125,404.1270752,403.2821045,400.8608398,399.9632568,397.6812744,395.0061035,394.5759277,393.7380371,392.732666,392.6193848
2018010117,420.0635986,416.1945801,411.0992432,409.1807861,408.4003906,407.9716797,407.8197021,407.8347168,407.9197998,408.0904541,408.2773438,408.355835,408.3448486,408.2600098,408.1594238,408.0949707,407.9874268,407.8016357,407.4395752,406.7503662,405.9798584,405.2485352,404.5942383,404.241333,404.128418,403.2960205,401.019043,400.105957,397.7712402,395.0196533,394.6184082,393.6625977,392.7351074,392.6149902
2018010120,414.6439209,414.454834,412.7983398,409.7924805,408.4692383,408.0245361,407.9326172,408.0267334,408.2044678,408.3626709,408.4416504,408.4510498,408.4019775,408.2910156,408.1760254,408.0274658,407.7791748,407.5512695,407.1992188,406.5179443,405.805542,405.2282715,404.6625977,404.3121338,404.1506348,403.4412842,401.2696533,400.2474365,397.8935547,395.0667725,394.6534424,393.602417,392.7414551,392.6115723
2018010123,413.5462646,413.1920166,412.8353271,410.7038574,408.7132568,408.0770264,408.0584717,408.1246338,408.1798096,408.2183838,408.2272949,408.206543,408.1437988,408.0322266,407.8815918,407.6872559,407.5020752,407.3427734,406.9487305,406.3215332,405.7963867,405.2556152,404.7374268,404.4013672,404.1855469,403.6026611,401.6105957,400.3857422,398.0257568,395.1130371,394.6665039,393.5515137,392.769043,392.6400146
2018010202,415.7363281,413.7706299,412.4316406,410.6966553,408.8990479,408.1331787,408.105835,408.0545654,408.0026855,407.9387207,407.8780518,407.8239746,407.7561035,407.6887207,407.6286621,407.5565186,407.4429932,407.232666,406.78479,406.2315674,405.8405762,405.2821045,404.7927246,404.5023193,404.2431641,403.6589355,401.8293457,400.50354,398.0628662,395.1358643,394.6833496,393.5169678,392.7813721,392.6455078
2018010205,417.9182129,414.6199951,412.3041992,410.7962646,409.1513672,408.248291,408.1568604,408.0686035,407.9299316,407.784668,407.7189941,407.7122803,407.706543,407.6912842,407.6557617,407.5629883,407.3925781,407.1239014,406.6639404,406.2244873,405.9124756,405.2941895,404.8112793,404.5701904,404.2924805,403.6953125,402.039917,400.5620117,398.1132813,395.1738281,394.7166748,393.5987549,392.7855225,392.6904297
