2018010123,421989.75,421535.4063,418449.3438,416525.9063,415034.6563,414012.9688,413293.4063,412771.6563,412262.4375,411300.5938,410010.5,409108.75,408706.3438,408458.9688,408136.6563,407768.2188,407255.625,407095.0625,406894.125,406068.3125
2018010200,422437.9063,421942.875,418844.1875,416602.125,414955.2188,413932.5313,413269.0625,412899.4063,412482,411448.7813,410051.5625,409117.6563,408734.875,408494.6875,408163.6563,407781.3438,407234.375,407101.5938,406923.875,406079.3438
2018010201,422699.2813,422656.1563,419459.0938,416919.1875,414946.9063,413847.9375,413269.375,413091.25,412696.5313,411537.875,410100.75,409142.6563,408779.0625,408540.0938,408192.7813,407785.7188,407214.5313,407113.5938,406950.0313,406096.75
2018010202,420088.625,420039.7188,419982.875,419921.8125,415704.125,413905.0938,413388.75,413311.0625,412915.3125,411610.2813,410168.625,409189.0625,408841.4688,408598.4063,408223.2813,407782.1875,407201.3438,407129,406968.0938,406118
2018010203,420146.1563,420097.0938,420040,419977.6875,415978.9063,414078.9063,413584.1563,413544.2813,413054.5938,411710.375,410238.4063,409255.7188,408923.375,408671.125,408247.6875,407761.7813,407197.4063,407145.375,406979.9688,406140.3438
2018010204,418826.125,418775.375,418713.875,418642.4063,418561.0313,414761.1563,413834.0938,413721.9063,413107.9375,411757.9688,410279.125,409326.2188,409015.8438,408751.2813,408272.8438,407687.5313,407192.4688,407160.0313,406980.2188,406159.5313
2018010205,418711.2813,418659.8125,418598,418527.6563,418448.5625,414989.2188,413995.7188,413792.4688,413047.8438,411702.8438,410263.5625,409384.3125,409105.9063,408836.625,408316.4063,407592.125,407180.625,407166.0625,406969,406174.0313
2018010206,418566.6563,418515.1875,418453.4063,418383.5938,418305.3125,414994.75,414006.2188,413714.0313,412867.4688,411541.9375,410196.5,409425.3125,409178.6563,408902.6875,408341.2813,407516.0625,407166.0938,407163.375,406949.2813,406184.2188
2018010207,418353.6875,418301.9688,418239.75,418169.3125,418089.9063,414853.7188,413880.0625,413501.0625,412547.6563,411291.375,410097.3438,409452.5313,409225.5625,408927.375,408363.6563,407448.0938,407153,407155.25,406928.7813,406186.7188
2018010208,418031.5,417978.9063,417915,417842.2813,417760,414619.625,413625.6875,413117.8438,412159.1563,410999.6563,409985.9063,409459.7813,409240.2188,408895.0938,408315.3438,407426.6563,407137.9063,407144.6875,406901.0625,406189.75
2018010209,418612.2813,418365.0313,417700.5313,417048.9063,416399.75,414367.5938,413297.6875,412620.3125,411728.4688,410707.3438,409875.0938,409451.25,409229.5,408824.0938,408222,407417.0938,407117.5,407129.9375,406864.8438,406204.5625
2018010210,418368.375,418129.75,417518.5,416980.5313,415089.7188,413789.2813,412880.875,412139.625,411320.5,410451.5313,409772.125,409430.2813,409205.5625,408750.7188,408139.5313,407408,407106.0313,407108,406853.2188,406190.2813
2018010211,417906.0938,417679.8438,417083.4688,416536.5313,414528.875,413289.25,412474.125,411726.6563,410983.5625,410249.2813,409687.6563,409403.9063,409186.125,408706,408053.0625,407411.4688,407093.6563,407085.9688,406841.4063,406189.125
2018010212,417534.875,417307.6875,416700.9375,416141,414164.4688,412981.0625,412268.3438,411452.2813,410742.5625,410100.5313,409626.1563,409376.1875,409173.4688,408690.625,408013.2813,407386.1563,407085.6563,407061.25,406828.5625,406188.5625
2018010213,417331.25,417104.9063,416498.7188,415938.9063,414003.5625,412837.9063,412147.7813,411298.6563,410586.6563,410001.9688,409579.25,409350.0938,409170.0313,408692.625,407971.9688,407376.625,407083.6563,407028.4063,406828.3125,406182.1563
2018010214,416184.3438,415963.9375,415706.1563,415434.3438,415166.625,413271.0625,412178.125,411226.3125,410488.5938,409933.9688,409543.0625,409327.5313,409166.4063,408686.7188,407923.25,407374.1563,407080.7813,406997.8438,406828.0938,406177.0313
2018010215,416099.9063,415884.4688,415638.5625,415388.375,415145.0625,413437.875,412261.4375,411216.125,410443.3438,409892.6563,409524.4688,409306.0313,409157.5938,408664.2813,407875.25,407368.9063,407077.3438,406969.0938,406817.5938,406175.1875
2018010216,416196.3125,415982.1563,415736.4375,415481.8125,415235.7813,413403.1563,412298.3125,411227.8125,410419.0938,409865.1563,409506.4063,409288.9063,409141.875,408624.125,407823.4375,407363.0313,407076.4375,406942.3125,406795.5938,406174.625
2018010217,416283.75,416079.9375,415843.5,415593.875,415341.625,413329.0313,412283.4063,411231,410411.625,409850.9688,409489.8438,409269.625,409112.3125,408564.6875,407771.7188,407361.75,407081.2813,406920.0938,406766.625,406174.3438
2018010218,415928.9063,415887.0938,415836.8125,415781.0938,415721.8125,413374.2188,412278.2813,411236.4688,410413.1875,409845.7813,409480.0313,409246.5938,409066.9375,408500.1563,407730.6563,407370.1875,407091.2813,406900.9375,406734.5313,406173.2813
2018010219,416462.9375,416258.125,416018.1875,415761.3438,415495.8125,413342.1875,412266.5938,411233.5938,410414.8438,409845.5625,409467.25,409219.5625,409010.8125,408442.625,407705.25,407384.5313,407106.5625,406888.0938,406704,406172.25
2018010220,416573.1875,416361.625,416108.1563,415825.0938,415513.25,413320.0313,412251.5938,411225.875,410414.9688,409840.5625,409449.2813,409184.9063,408942.6563,408396.1563,407698.4063,407404.8125,407124.1875,406882,406676.6875,406172.5313
2018010221,416741.0938,416529.625,416276,415993.5938,415259.7813,413235.9063,412224.1875,411212.2813,410407.5938,409829.3438,409426.1875,409142.0938,408866.4688,408345,407712.2188,407430.1875,407144.6563,406877.4375,406648.375,406174.0938
2018010222,416645.8438,416431.0625,416168.5,415867.4063,415523.5313,413239.875,412207.4375,411190,410390.3125,409811.4688,409397.5938,409096.9375,408785.0313,408299.9063,407743.9063,407465.0625,407168.5938,406876.0938,406627.875,406176.5938
2018010223,416788.7188,416550.1563,416262.8438,415939.4063,415574.1875,413241.9375,412193.5,411169.2188,410369.3438,409789.8438,409368.4063,409044.1875,408713.6563,408273,407796.9688,407508.6875,407195.0938,406882.8438,406614.5313,406178.5625
