,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
0,393.63885298371315,40.38664627075195,-104.9564437866211,5088.56396484375,393.65033,40.38664627075195,-104.9564437866211,"['4910.2', '5639.2']",2010-03-24 18:51:25
1,393.5187414754182,40.40388870239258,-104.95263671875,5164.087890625,393.65033,40.40388870239258,-104.95263671875,"['4910.2', '5639.2']",2010-03-24 18:51:35
2,393.4887354262173,40.42121124267578,-104.94882202148438,5238.7998046875,393.65033,40.42121124267578,-104.94882202148438,"['4910.2', '5639.2']",2010-03-24 18:51:45
3,393.4186534024775,40.438602447509766,-104.94497680664062,5314.921875,393.65033,40.438602447509766,-104.94497680664062,"['4910.2', '5639.2']",2010-03-24 18:51:55
4,393.6188295483589,40.45606231689453,-104.94113159179688,5390.5361328125,393.65033,40.45606231689453,-104.94113159179688,"['4910.2', '5639.2']",2010-03-24 18:52:05
5,393.7389119528234,40.47359085083008,-104.937255859375,5466.06787109375,393.65033,40.47359085083008,-104.937255859375,"['4910.2', '5639.2']",2010-03-24 18:52:15
6,393.7489236705005,40.491214752197266,-104.93336486816406,5541.82421875,393.65033,40.491214752197266,-104.93336486816406,"['4910.2', '5639.2']",2010-03-24 18:52:25
7,393.6988941859454,40.50895690917969,-104.92943572998047,5617.47021484375,393.65033,40.50895690917969,-104.92943572998047,"['4910.2', '5639.2']",2010-03-24 18:52:35
8,393.4186534024775,40.52684020996094,-104.92548370361328,5693.18994140625,393.7594,40.52684020996094,-104.92548370361328,"['5639.2', '6495.7']",2010-03-24 18:52:45
9,393.4787237085402,40.54487609863281,-104.9214859008789,5770.15380859375,393.7594,40.54487609863281,-104.9214859008789,"['5639.2', '6495.7']",2010-03-24 18:52:55
10,393.61382368952036,40.56304931640625,-104.9174575805664,5846.89599609375,393.7594,40.56304931640625,-104.9174575805664,"['5639.2', '6495.7']",2010-03-24 18:53:05
11,393.8790177926421,40.58132553100586,-104.91341400146484,5922.48779296875,393.7594,40.58132553100586,-104.91341400146484,"['5639.2', '6495.7']",2010-03-24 18:53:15
12,393.99912930093706,40.59965515136719,-104.90935516357422,5998.3818359375,393.7594,40.59965515136719,-104.90935516357422,"['5639.2', '6495.7']",2010-03-24 18:53:25
13,394.3543997593224,40.618019104003906,-104.90528106689453,6073.908203125,393.7594,40.618019104003906,-104.90528106689453,"['5639.2', '6495.7']",2010-03-24 18:53:35
14,394.5095231756568,40.63639450073242,-104.90120697021484,6149.5322265625,393.7594,40.63639450073242,-104.90120697021484,"['5639.2', '6495.7']",2010-03-24 18:53:45
15,394.43947025574744,40.65476608276367,-104.89712524414062,6225.98193359375,393.7594,40.65476608276367,-104.89712524414062,"['5639.2', '6495.7']",2010-03-24 18:53:55
16,394.44948197342455,40.673152923583984,-104.89310455322266,6299.5478515625,393.7594,40.673152923583984,-104.89310455322266,"['5639.2', '6495.7']",2010-03-24 18:54:05
17,394.3894407711923,40.691654205322266,-104.89012908935547,6375.97607421875,393.7594,40.691654205322266,-104.89012908935547,"['5639.2', '6495.7']",2010-03-24 18:54:15
18,394.4194468203932,40.71028518676758,-104.88858032226562,6450.39990234375,393.7594,40.71028518676758,-104.88858032226562,"['5639.2', '6495.7']",2010-03-24 18:54:25
19,394.404458347708,40.7289924621582,-104.88861083984375,6526.48388671875,393.68542,40.7289924621582,-104.88861083984375,"['6495.7', '7552.8']",2010-03-24 18:54:35
20,394.39945248886943,40.74771499633789,-104.8902359008789,6599.671875,393.68542,40.74771499633789,-104.8902359008789,"['6495.7', '7552.8']",2010-03-24 18:54:45
21,394.45949369110167,40.766353607177734,-104.89347076416016,6675.5478515625,393.68542,40.766353607177734,-104.89347076416016,"['6495.7', '7552.8']",2010-03-24 18:54:55
22,394.4695054087788,40.78481674194336,-104.89830017089844,6749.4482421875,393.68542,40.78481674194336,-104.89830017089844,"['6495.7', '7552.8']",2010-03-24 18:55:05
23,394.44948197342455,40.802978515625,-104.90470886230469,6823.740234375,393.68542,40.802978515625,-104.90470886230469,"['6495.7', '7552.8']",2010-03-24 18:55:15
24,394.2893526982516,40.82075119018555,-104.91263580322266,6896.64990234375,393.68542,40.82075119018555,-104.91263580322266,"['6495.7', '7552.8']",2010-03-24 18:55:25
