,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
26,388.040003599599,-21.275699615478516,-159.9282989501953,3853.280029296875,387.07962,-21.275699615478516,-159.9282989501953,"['3440.]', '4240.]']",2010-03-09 23:10:32
27,387.42998731322587,-21.23080062866211,-160.06149291992188,3180.590087890625,387.2891,-21.23080062866211,-160.06149291992188,"['2780.]', '3440.]']",2010-03-09 23:12:54
28,387.3799869325012,-21.16950035095215,-160.16700744628906,2667.909912109375,387.1752,-21.16950035095215,-160.16700744628906,"['2220.]', '2780.]']",2010-03-09 23:15:00
29,387.5700058415532,-21.43720054626465,-158.81190490722656,6527.89990234375,387.5054,-21.43720054626465,-158.81190490722656,"['6340.]', '7720.]']",2010-03-29 00:55:52
30,387.1200024150312,-21.32900047302246,-158.9268035888672,5818.02001953125,387.2494,-21.32900047302246,-158.9268035888672,"['5179.9', '6340.]']",2010-03-29 01:00:08
31,387.18999712727964,-21.306100845336914,-159.0933074951172,5173.3701171875,387.0407,-21.306100845336914,-159.0933074951172,"['4240.]', '5179.9']",2010-03-29 01:03:02
32,387.22000317648053,-21.27790069580078,-159.24049377441406,4516.830078125,387.0407,-21.27790069580078,-159.24049377441406,"['4240.]', '5179.9']",2010-03-29 01:05:36
33,387.50001112930477,-21.254199981689453,-159.3822021484375,3868.830078125,386.83813,-21.254199981689453,-159.3822021484375,"['3440.]', '4240.]']",2010-03-29 01:08:05
34,387.2700035572052,-21.260000228881836,-159.52220153808594,3172.659912109375,386.7641,-21.260000228881836,-159.52220153808594,"['2780.]', '3440.]']",2010-03-29 01:10:34
35,387.35000998713076,-21.328899383544922,-159.62789916992188,2741.3701171875,386.69974,-21.328899383544922,-159.62789916992188,"['2220.]', '2780.]']",2010-03-29 01:12:51
36,387.1000080835074,-21.239999771118164,-159.66319274902344,1918.4100341796875,386.60315,-21.239999771118164,-159.66319274902344,"['1760.]', '2220.]']",2010-03-29 01:15:49
37,386.8300118483603,-21.491100311279297,-159.58990478515625,6365.14013671875,386.8985,-21.491100311279297,-159.58990478515625,"['6340.]', '7720.]']",2010-04-02 22:38:40
38,386.70000503771007,-21.493900299072266,-159.7617950439453,5795.47021484375,387.1557,-21.493900299072266,-159.7617950439453,"['5179.9', '6340.]']",2010-04-02 22:41:54
39,386.9099891744554,-21.45549964904785,-159.91200256347656,4803.0400390625,387.1559,-21.45549964904785,-159.91200256347656,"['4240.]', '5179.9']",2010-04-02 22:44:38
40,387.03999598510563,-21.351200103759766,-159.9467010498047,4491.52978515625,387.1559,-21.351200103759766,-159.9467010498047,"['4240.]', '5179.9']",2010-04-02 22:46:45
41,387.20000884495676,-21.219600677490234,-159.9488067626953,3837.739990234375,387.0425,-21.219600677490234,-159.9488067626953,"['3440.]', '4240.]']",2010-04-02 22:49:18
42,387.2700035572052,-21.141199111938477,-159.81910705566406,3191.260009765625,387.01105,-21.141199111938477,-159.81910705566406,"['2780.]', '3440.]']",2010-04-02 22:51:43
43,387.70001265220344,-21.220600128173828,-159.74139404296875,2687.1201171875,386.92694,-21.220600128173828,-159.74139404296875,"['2220.]', '2780.]']",2010-04-02 22:54:00
44,387.1500084642321,-21.158300399780273,-159.4398956298828,6493.759765625,387.46524,-21.158300399780273,-159.4398956298828,"['6340.]', '7720.]']",2010-04-08 22:59:10
45,387.05000770278275,-21.371000289916992,-159.55870056152344,5800.64990234375,387.38525,-21.371000289916992,-159.55870056152344,"['5179.9', '6340.]']",2010-04-08 23:03:24
46,386.9099891744554,-21.451200485229492,-159.6873016357422,5175.2001953125,387.3092,-21.451200485229492,-159.6873016357422,"['4240.]', '5179.9']",2010-04-08 23:06:08
47,387.1500084642321,-21.33329963684082,-159.7834930419922,4525.669921875,387.3092,-21.33329963684082,-159.7834930419922,"['4240.]', '5179.9']",2010-04-08 23:08:51
48,387.1099906973541,-21.19569969177246,-159.74920654296875,3878.8798828125,387.23334,-21.19569969177246,-159.74920654296875,"['3440.]', '4240.]']",2010-04-08 23:11:26
49,387.2500092256814,-21.062299728393555,-159.77349853515625,3227.830078125,387.1562,-21.062299728393555,-159.77349853515625,"['2780.]', '3440.]']",2010-04-08 23:14:00
50,387.35000998713076,-20.963499069213867,-159.818603515625,2754.780029296875,387.0305,-20.963499069213867,-159.818603515625,"['2220.]', '2780.]']",2010-04-08 23:16:01
51,387.0599903166294,-20.90089988708496,-159.81939697265625,1927.56005859375,386.93204,-20.90089988708496,-159.81939697265625,"['1760.]', '2220.]']",2010-04-08 23:18:16
52,388.8299979735166,-21.17140007019043,-159.49200439453125,6388.60986328125,388.0634,-21.17140007019043,-159.49200439453125,"['6340.]', '7720.]']",2010-05-31 01:34:12
53,388.07999226264656,-21.371400833129883,-159.46339416503906,5768.9501953125,387.85287,-21.371400833129883,-159.46339416503906,"['5179.9', '6340.]']",2010-05-31 01:38:28
54,387.55001151002944,-21.520700454711914,-159.46530151367188,5117.2900390625,387.73398,-21.520700454711914,-159.46530151367188,"['4240.]', '5179.9']",2010-05-31 01:41:14
55,388.4799953084439,-21.59480094909668,-159.51319885253906,4509.2099609375,387.73398,-21.59480094909668,-159.51319885253906,"['4240.]', '5179.9']",2010-05-31 01:43:54
56,388.3600002154708,-21.44029998779297,-159.5363006591797,3863.340087890625,387.39743,-21.44029998779297,-159.5363006591797,"['3440.]', '4240.]']",2010-05-31 01:46:38
57,388.09998659417033,-21.309900283813477,-159.54820251464844,3543.60009765625,387.39743,-21.309900283813477,-159.54820251464844,"['3440.]', '4240.]']",2010-05-31 01:49:16
58,387.9799915011972,-21.135799407958984,-159.55599975585938,2680.409912109375,386.6153,-21.135799407958984,-159.55599975585938,"['2220.]', '2780.]']",2010-05-31 01:52:38
59,386.4599857479334,-21.006399154663086,-159.51730346679688,1879.4000244140625,386.44086,-21.006399154663086,-159.51730346679688,"['1760.]', '2220.]']",2010-05-31 01:55:23
60,389.0100051648915,-21.53969955444336,-159.29690551757812,6457.18994140625,388.54193,-21.53969955444336,-159.29690551757812,"['6340.]', '7720.]']",2010-06-14 01:41:14
61,389.0699881594628,-21.359800338745117,-159.40029907226562,5818.330078125,388.4687,-21.359800338745117,-159.40029907226562,"['5179.9', '6340.]']",2010-06-14 01:45:41
62,389.2999957315624,-21.211999893188477,-159.4239959716797,5195.31982421875,388.4687,-21.211999893188477,-159.4239959716797,"['5179.9', '6340.]']",2010-06-14 01:48:30
63,389.09001159481704,-21.22100067138672,-159.49270629882812,4521.7099609375,388.2161,-21.22100067138672,-159.49270629882812,"['4240.]', '5179.9']",2010-06-14 01:51:17
64,388.9699873980135,-21.361299514770508,-159.50799560546875,3857.550048828125,387.98648,-21.361299514770508,-159.50799560546875,"['3440.]', '4240.]']",2010-06-14 01:53:49
65,388.81998625583947,-21.49690055847168,-159.52139282226562,3151.330078125,387.7232,-21.49690055847168,-159.52139282226562,"['2780.]', '3440.]']",2010-06-14 01:56:21
66,388.8600040227175,-21.418500900268555,-159.5299072265625,2687.419921875,387.55252,-21.418500900268555,-159.5299072265625,"['2220.]', '2780.]']",2010-06-14 01:58:39
67,387.05000770278275,-21.29199981689453,-159.47120666503906,1896.77001953125,387.49017,-21.29199981689453,-159.47120666503906,"['1760.]', '2220.]']",2010-06-14 02:01:17
